TemperaturaMaxC,TemperaturaPromC,TemperaturaMinC,HumedadMax,HumedadProm,HumedadMin,VientoMaxKMXH,VientoPromKMXH,PrecipitacionMM,Eventos
27.77777778,17.22222222,6.111111111,71,49,26,19.312128,6.437376,0,0
27.77777778,17.77777778,7.777777778,71,44,16,20.921472,6.437376,0,0
27.77777778,20.55555556,12.77777778,78,55,32,20.921472,6.437376,0,0
27.77777778,18.33333333,8.888888889,86,61,35,22.530816,6.437376,0,0
27.77777778,19.44444444,10.55555556,100,68,35,22.530816,6.437376,0,0
27.77777778,20,12.22222222,77,50,23,24.14016,6.437376,0,0
27.77777778,21.11111111,14.44444444,78,53,28,28.968192,6.437376,0,0
27.77777778,20,11.66666667,66,50,33,24.14016,8.04672,0,0
27.77777778,17.77777778,7.777777778,71,44,17,25.749504,8.04672,0,0
27.77777778,23.33333333,18.88888889,93,76,58,20.921472,9.656064,0,0
27.77777778,20.55555556,12.77777778,90,56,21,24.14016,9.656064,0,0
27.77777778,19.44444444,11.11111111,100,61,21,24.14016,9.656064,0,0
27.77777778,23.33333333,18.88888889,93,74,54,20.921472,11.265408,0,0
27.77777778,25,21.66666667,90,74,58,22.530816,11.265408,0,0
27.77777778,22.77777778,17.22222222,93,70,47,24.14016,11.265408,0,0
27.77777778,20.55555556,13.33333333,93,72,51,24.14016,11.265408,0,0
27.77777778,21.11111111,14.44444444,100,74,47,24.14016,11.265408,0,0
27.22222222,22.22222222,16.66666667,100,79,58,12.874752,3.218688,0,0
27.22222222,22.77777778,18.33333333,81,68,54,16.09344,4.828032,0,0
27.22222222,19.44444444,11.66666667,93,59,25,24.14016,4.828032,0,0
27.22222222,17.77777778,7.777777778,86,57,28,16.09344,6.437376,0,0
27.22222222,19.44444444,11.11111111,77,55,32,19.312128,6.437376,0,0
27.22222222,18.88888889,10.55555556,96,66,35,19.312128,6.437376,0,0
27.22222222,16.66666667,5.555555556,96,60,23,22.530816,6.437376,0,0
27.22222222,21.66666667,16.11111111,84,61,37,20.921472,8.04672,0,0
27.22222222,18.88888889,10.55555556,89,66,43,20.921472,8.04672,0,0
27.22222222,21.11111111,14.44444444,87,52,17,24.14016,8.04672,0,0
27.22222222,19.44444444,11.66666667,100,62,23,25.749504,8.04672,0,0
27.22222222,23.33333333,19.44444444,93,79,64,25.749504,11.265408,0,0
27.22222222,23.33333333,19.44444444,87,70,52,22.530816,12.874752,0,0
27.22222222,23.33333333,18.88888889,87,73,58,24.14016,12.874752,0,0
27.22222222,21.11111111,15,87,62,36,25.749504,12.874752,0,0
27.22222222,22.77777778,17.77777778,81,63,45,25.749504,12.874752,0,0
26.66666667,21.11111111,15,87,65,42,11.265408,1.609344,0,0
26.66666667,17.77777778,8.333333333,86,57,27,14.484096,3.218688,0,0
26.66666667,23.33333333,19.44444444,87,71,54,14.484096,4.828032,0,0
26.66666667,18.88888889,11.11111111,100,73,45,14.484096,4.828032,0,0
26.66666667,16.11111111,5,89,59,28,19.312128,4.828032,0,0
26.66666667,21.11111111,15,72,51,29,14.484096,6.437376,0,0
26.66666667,20,12.77777778,77,51,25,19.312128,6.437376,0,0
26.66666667,22.22222222,17.77777778,93,76,58,19.312128,8.04672,0,0
26.66666667,18.88888889,10.55555556,77,49,21,22.530816,8.04672,0,0
26.66666667,16.66666667,6.666666667,83,60,37,20.921472,9.656064,0,0
26.66666667,19.44444444,12.22222222,43,31,18,27.358848,9.656064,0,0
26.66666667,23.88888889,20.55555556,90,79,67,22.530816,11.265408,0,0
26.66666667,21.11111111,15,93,72,51,25.749504,12.874752,0,0
26.66666667,20,12.77777778,86,64,42,22.530816,14.484096,0,0
26.66666667,23.33333333,20,90,74,58,27.358848,14.484096,0,0
26.11111111,17.22222222,7.777777778,86,59,32,12.874752,1.609344,0,0
26.11111111,18.33333333,10.55555556,87,70,52,11.265408,4.828032,0,0
26.11111111,17.77777778,9.444444444,80,53,25,12.874752,4.828032,0,0
26.11111111,17.77777778,9.444444444,77,52,27,14.484096,4.828032,0,0
26.11111111,17.22222222,8.333333333,93,60,27,16.09344,4.828032,0,0
26.11111111,16.66666667,6.666666667,89,58,27,19.312128,4.828032,0,0
26.11111111,18.88888889,11.11111111,100,68,35,25.749504,6.437376,0,0
26.11111111,17.22222222,8.333333333,61,38,15,19.312128,8.04672,0,0
26.11111111,17.77777778,9.444444444,93,69,45,20.921472,8.04672,0,0
26.11111111,22.77777778,18.88888889,93,73,52,22.530816,8.04672,0,0
26.11111111,19.44444444,12.22222222,100,77,54,22.530816,8.04672,0,0
26.11111111,20,13.88888889,93,66,39,19.312128,9.656064,0,0
26.11111111,21.66666667,17.22222222,93,79,64,20.921472,9.656064,0,0
26.11111111,20.55555556,14.44444444,78,62,45,24.14016,9.656064,0,0
26.11111111,18.33333333,10.55555556,84,53,21,27.358848,9.656064,0,0
26.11111111,22.22222222,17.77777778,87,71,54,24.14016,11.265408,0,0
26.11111111,20.55555556,15,90,66,42,27.358848,11.265408,0,0
26.11111111,23.33333333,20.55555556,90,81,71,25.749504,12.874752,0,0
26.11111111,21.11111111,15.55555556,60,43,25,28.968192,12.874752,0,0
26.11111111,16.66666667,7.222222222,83,56,29,32.18688,12.874752,0,0
26.11111111,22.22222222,18.33333333,87,75,62,33.796224,12.874752,0,0
26.11111111,19.44444444,12.22222222,93,68,42,25.749504,14.484096,0,0
25.55555556,17.22222222,8.888888889,86,60,33,14.484096,4.828032,0,0
25.55555556,18.88888889,11.66666667,100,68,36,19.312128,4.828032,0,0
25.55555556,20,13.88888889,100,75,50,14.484096,6.437376,0,0
25.55555556,18.33333333,10.55555556,100,78,56,16.09344,6.437376,0,0
25.55555556,21.11111111,16.11111111,97,79,60,16.09344,6.437376,0,0
25.55555556,19.44444444,12.77777778,86,60,33,19.312128,6.437376,0,0
25.55555556,16.11111111,6.666666667,67,44,21,20.921472,6.437376,0,0
25.55555556,18.88888889,12.22222222,93,68,43,20.921472,8.04672,0,0
25.55555556,18.33333333,10.55555556,100,64,27,25.749504,8.04672,0,0
25.55555556,19.44444444,12.77777778,87,69,50,22.530816,9.656064,0,0
25.55555556,20,14.44444444,93,72,50,22.530816,9.656064,0,0
25.55555556,18.88888889,11.66666667,89,61,33,24.14016,9.656064,0,0
25.55555556,17.77777778,9.444444444,81,59,36,25.749504,9.656064,0,0
25.55555556,19.44444444,12.77777778,93,72,50,20.921472,11.265408,0,0
25.55555556,22.22222222,18.88888889,87,69,50,20.921472,11.265408,0,0
25.55555556,22.22222222,18.33333333,100,85,69,27.358848,11.265408,0,0
25.55555556,22.77777778,20,90,79,67,28.968192,11.265408,0,0
25.55555556,16.66666667,7.222222222,86,67,47,27.358848,14.484096,0,0
25.55555556,21.66666667,17.22222222,84,63,42,28.968192,14.484096,0,0
25,21.66666667,17.77777778,100,87,73,11.265408,3.218688,0,0
25,18.33333333,11.66666667,71,50,28,14.484096,4.828032,0,0
25,18.33333333,11.11111111,63,39,15,16.09344,4.828032,0,0
25,15.55555556,5.555555556,62,40,18,16.09344,4.828032,0,0
25,18.33333333,11.11111111,100,73,46,16.09344,4.828032,0,0
25,19.44444444,13.88888889,93,72,50,14.484096,6.437376,0,0
25,18.33333333,11.11111111,93,67,40,19.312128,6.437376,0,0
25,20.55555556,16.11111111,100,80,60,19.312128,6.437376,0,0
25,17.77777778,10,100,73,46,22.530816,6.437376,0,0
25,17.22222222,9.444444444,93,61,29,19.312128,8.04672,0,0
25,19.44444444,13.33333333,93,63,33,19.312128,8.04672,0,0
25,17.77777778,10.55555556,68,43,18,20.921472,8.04672,0,0
25,16.11111111,6.666666667,84,64,43,20.921472,8.04672,0,0
25,17.77777778,10,71,50,29,22.530816,8.04672,0,0
25,19.44444444,13.88888889,87,67,46,19.312128,9.656064,0,0
25,17.77777778,10,93,67,41,20.921472,9.656064,0,0
25,21.11111111,16.66666667,93,72,50,20.921472,9.656064,0,0
25,17.22222222,8.888888889,73,53,32,22.530816,9.656064,0,0
25,16.66666667,7.777777778,84,59,33,22.530816,9.656064,0,0
25,20.55555556,16.11111111,93,61,29,27.358848,9.656064,0,0
25,17.77777778,10,96,57,18,35.405568,12.874752,0,0
25,20,14.44444444,93,74,54,25.749504,14.484096,0,0
24.44444444,20.55555556,16.66666667,97,72,46,11.265408,1.609344,0,0
24.44444444,16.66666667,8.333333333,93,66,38,12.874752,1.609344,0,0
24.44444444,16.11111111,7.777777778,93,70,46,12.874752,1.609344,0,0
24.44444444,18.33333333,12.22222222,93,75,57,11.265408,3.218688,0,0
24.44444444,16.66666667,8.333333333,93,61,29,12.874752,3.218688,0,0
24.44444444,18.33333333,12.22222222,93,79,64,12.874752,3.218688,0,0
24.44444444,15,5.555555556,82,52,21,16.09344,3.218688,0,0
24.44444444,15.55555556,6.111111111,76,52,27,19.312128,4.828032,0,0
24.44444444,16.11111111,7.777777778,65,44,23,16.09344,6.437376,0,0
24.44444444,16.11111111,7.222222222,71,48,25,19.312128,6.437376,0,0
24.44444444,18.88888889,12.77777778,81,65,49,19.312128,6.437376,0,0
24.44444444,20,15.55555556,78,56,34,19.312128,6.437376,0,0
24.44444444,13.88888889,3.333333333,85,53,21,22.530816,6.437376,0,0
24.44444444,15,5.555555556,64,43,22,24.14016,8.04672,0,0
24.44444444,13.88888889,2.777777778,70,41,12,25.749504,8.04672,0,0
24.44444444,18.88888889,13.33333333,86,75,64,22.530816,9.656064,0,0
24.44444444,21.66666667,18.88888889,87,76,64,22.530816,9.656064,0,0
24.44444444,20,15,84,72,60,22.530816,9.656064,0,0
24.44444444,17.22222222,9.444444444,93,70,46,27.358848,9.656064,0,0
24.44444444,12.77777778,1.111111111,100,80,59,33.796224,9.656064,0,0
24.44444444,21.66666667,18.33333333,93,79,64,25.749504,12.874752,0,0
23.88888889,15,5.555555556,89,57,25,16.09344,4.828032,0,0
23.88888889,13.33333333,2.777777778,85,59,33,16.09344,4.828032,0,0
23.88888889,16.66666667,8.888888889,93,53,13,19.312128,4.828032,0,0
23.88888889,15,5.555555556,96,70,43,19.312128,4.828032,0,0
23.88888889,17.77777778,11.66666667,100,86,71,14.484096,6.437376,0,0
23.88888889,16.66666667,8.888888889,71,51,31,16.09344,6.437376,0,0
23.88888889,18.88888889,13.33333333,93,66,38,16.09344,6.437376,0,0
23.88888889,15.55555556,6.666666667,80,52,24,19.312128,6.437376,0,0
23.88888889,16.66666667,8.888888889,93,67,41,24.14016,6.437376,0,0
23.88888889,16.66666667,9.444444444,86,68,49,20.921472,8.04672,0,0
23.88888889,20,16.11111111,97,77,57,19.312128,9.656064,0,0
23.88888889,17.22222222,10,44,35,25,20.921472,9.656064,0,0
23.88888889,16.66666667,9.444444444,86,64,41,22.530816,9.656064,0,0
23.88888889,17.77777778,11.11111111,78,60,42,24.14016,9.656064,0,0
23.88888889,16.66666667,8.888888889,80,61,41,24.14016,9.656064,0,0
23.88888889,18.88888889,13.88888889,93,71,49,24.14016,9.656064,0,0
23.88888889,18.88888889,13.88888889,42,32,21,25.749504,9.656064,0,0
23.88888889,17.77777778,11.11111111,63,45,27,33.796224,12.874752,0,0
23.88888889,18.33333333,12.22222222,86,72,57,25.749504,14.484096,0,0
23.33333333,17.22222222,11.11111111,93,81,68,16.09344,1.609344,0,0
23.33333333,16.11111111,8.333333333,86,59,31,12.874752,4.828032,0,0
23.33333333,13.33333333,3.333333333,82,54,25,14.484096,4.828032,0,0
23.33333333,19.44444444,15.55555556,90,82,73,19.312128,6.437376,0,0
23.33333333,16.11111111,8.888888889,93,75,57,20.921472,6.437376,0,0
23.33333333,15.55555556,7.777777778,61,43,25,16.09344,8.04672,0,0
23.33333333,17.22222222,11.11111111,93,58,23,19.312128,8.04672,0,0
23.33333333,15.55555556,7.222222222,76,50,23,20.921472,8.04672,0,0
23.33333333,18.33333333,12.77777778,100,79,57,22.530816,8.04672,0,0
23.33333333,16.66666667,10,90,59,27,25.749504,8.04672,0,0
23.33333333,13.88888889,3.888888889,59,40,20,22.530816,9.656064,0,0
22.77777778,17.22222222,11.11111111,83,66,49,9.656064,1.609344,0,0
22.77777778,13.88888889,4.444444444,57,46,35,19.312128,4.828032,0,0
22.77777778,21.66666667,20,93,89,84,12.874752,6.437376,0,0
22.77777778,13.88888889,5,89,60,31,19.312128,6.437376,0,0
22.77777778,14.44444444,5.555555556,82,62,42,22.530816,8.04672,0,0
22.77777778,13.88888889,4.444444444,85,53,20,20.921472,9.656064,0,0
22.77777778,17.77777778,12.22222222,64,48,32,24.14016,9.656064,0,0
22.77777778,13.88888889,4.444444444,76,56,35,25.749504,11.265408,0,0
22.77777778,18.33333333,13.33333333,93,75,57,25.749504,11.265408,0,0
22.77777778,17.77777778,12.22222222,93,59,24,33.796224,12.874752,0,0
22.22222222,14.44444444,6.111111111,93,64,35,14.484096,3.218688,0,0
22.22222222,15,7.222222222,64,39,14,14.484096,4.828032,0,0
22.22222222,15,7.777777778,53,37,20,16.09344,4.828032,0,0
22.22222222,13.88888889,5.555555556,93,77,60,19.312128,4.828032,0,0
22.22222222,18.33333333,13.88888889,90,74,57,19.312128,6.437376,0,0
22.22222222,13.33333333,4.444444444,55,38,20,22.530816,6.437376,0,0
22.22222222,13.88888889,5.555555556,82,62,41,22.530816,6.437376,0,0
22.22222222,13.88888889,5,67,43,19,22.530816,8.04672,0,0
22.22222222,16.66666667,10.55555556,80,52,24,24.14016,9.656064,0,0
22.22222222,16.66666667,10.55555556,37,28,18,25.749504,9.656064,0,0
21.66666667,15.55555556,8.888888889,80,53,26,11.265408,3.218688,0,0
21.66666667,12.22222222,2.222222222,76,50,23,14.484096,3.218688,0,0
21.66666667,11.11111111,0,82,53,23,16.09344,3.218688,0,0
21.66666667,17.77777778,13.33333333,90,72,53,12.874752,4.828032,0,0
21.66666667,13.88888889,6.111111111,55,41,27,19.312128,6.437376,0,0
21.66666667,16.66666667,11.66666667,72,56,39,20.921472,8.04672,0,0
21.66666667,13.88888889,6.111111111,89,69,49,24.14016,8.04672,0,0
21.66666667,13.33333333,4.444444444,70,45,19,22.530816,9.656064,0,0
21.66666667,17.77777778,13.33333333,51,36,20,25.749504,9.656064,0,0
21.66666667,13.88888889,5.555555556,89,68,47,25.749504,11.265408,0,0
21.66666667,13.88888889,6.111111111,87,51,14,27.358848,11.265408,0,0
21.11111111,8.888888889,-3.333333333,85,53,20,12.874752,1.609344,0,0
21.11111111,16.66666667,11.66666667,83,69,55,11.265408,3.218688,0,0
21.11111111,16.11111111,10.55555556,93,77,61,14.484096,3.218688,0,0
21.11111111,12.77777778,3.888888889,79,58,37,16.09344,3.218688,0,0
21.11111111,13.88888889,6.666666667,93,71,49,16.09344,3.218688,0,0
21.11111111,12.22222222,2.777777778,59,45,31,19.312128,3.218688,0,0
21.11111111,15,8.888888889,93,58,22,16.09344,4.828032,0,0
21.11111111,12.77777778,4.444444444,79,54,28,19.312128,4.828032,0,0
21.11111111,15,8.333333333,93,75,57,19.312128,4.828032,0,0
21.11111111,16.66666667,12.22222222,87,73,58,14.484096,6.437376,0,0
21.11111111,12.22222222,2.777777778,70,45,19,19.312128,6.437376,0,0
21.11111111,11.66666667,1.666666667,82,61,40,22.530816,8.04672,0,0
21.11111111,12.22222222,3.333333333,85,61,37,22.530816,8.04672,0,0
21.11111111,12.77777778,4.444444444,65,44,22,22.530816,9.656064,0,0
21.11111111,15.55555556,9.444444444,84,51,18,28.968192,14.484096,0,0
21.11111111,15.55555556,9.444444444,56,36,16,38.624256,17.702784,0,0
21.11111111,16.66666667,11.66666667,47,38,28,38.624256,17.702784,0,0
20.55555556,13.88888889,6.666666667,92,64,35,11.265408,1.609344,0,0
20.55555556,13.33333333,6.111111111,100,70,39,12.874752,1.609344,0,0
20.55555556,11.66666667,2.777777778,85,56,27,19.312128,4.828032,0,0
20.55555556,12.22222222,3.888888889,92,63,34,19.312128,4.828032,0,0
20.55555556,15.55555556,10.55555556,89,72,55,19.312128,4.828032,0,0
20.55555556,10.55555556,0.555555556,86,64,42,20.921472,4.828032,0,0
20.55555556,10.55555556,0,85,58,30,16.09344,6.437376,0,0
20.55555556,12.22222222,3.888888889,83,68,52,20.921472,6.437376,0,0
20.55555556,13.33333333,6.111111111,100,78,55,22.530816,6.437376,0,0
20.55555556,12.22222222,3.333333333,79,53,26,20.921472,8.04672,0,0
20.55555556,12.77777778,4.444444444,93,71,49,20.921472,8.04672,0,0
20.55555556,13.88888889,6.666666667,93,61,28,24.14016,8.04672,0,0
20.55555556,16.66666667,12.77777778,90,72,53,20.921472,9.656064,0,0
20.55555556,15,8.888888889,84,53,22,24.14016,11.265408,0,0
20.55555556,17.22222222,13.33333333,61,53,44,27.358848,12.874752,0,0
20,10,0,96,62,28,20.921472,4.828032,0,0
20,11.11111111,2.777777778,68,35,21,14.484096,6.437376,0,0
20,15,10,63,48,32,19.312128,6.437376,0,0
20,11.11111111,1.666666667,82,57,32,19.312128,6.437376,0,0
20,12.22222222,3.888888889,79,54,28,22.530816,6.437376,0,0
20,14.44444444,8.333333333,71,54,37,14.484096,8.04672,0,0
20,13.33333333,6.111111111,54,39,24,16.09344,8.04672,0,0
20,17.22222222,13.88888889,87,80,73,16.09344,8.04672,0,0
20,12.77777778,5,53,36,18,25.749504,9.656064,0,0
19.44444444,10.55555556,1.666666667,85,55,24,16.09344,3.218688,0,0
19.44444444,9.444444444,-1.111111111,92,68,43,16.09344,3.218688,0,0
19.44444444,11.66666667,3.333333333,85,53,20,14.484096,4.828032,0,0
19.44444444,14.44444444,9.444444444,86,69,52,14.484096,4.828032,0,0
19.44444444,13.88888889,7.777777778,93,73,52,16.09344,4.828032,0,0
19.44444444,12.77777778,5.555555556,66,45,24,20.921472,6.437376,0,0
19.44444444,15,10.55555556,96,82,68,19.312128,8.04672,0,0
19.44444444,11.66666667,3.888888889,86,65,44,25.749504,9.656064,0,0
18.88888889,10,1.111111111,89,58,27,16.09344,3.218688,0,0
18.88888889,11.11111111,3.333333333,92,68,43,16.09344,3.218688,0,0
18.88888889,14.44444444,10,72,58,44,16.09344,4.828032,0,0
18.88888889,9.444444444,0,89,56,22,20.921472,6.437376,0,0
18.88888889,10.55555556,2.222222222,92,68,44,20.921472,6.437376,0,0
18.88888889,14.44444444,9.444444444,42,30,18,20.921472,8.04672,0,0
18.88888889,11.66666667,4.444444444,76,47,18,24.14016,8.04672,0,0
18.88888889,12.22222222,5,93,69,45,27.358848,9.656064,0,0
18.88888889,12.22222222,5,93,63,32,35.405568,11.265408,0,0
18.33333333,10.55555556,2.777777778,92,66,40,14.484096,3.218688,0,0
18.33333333,16.11111111,13.33333333,57,47,37,11.265408,6.437376,0,0
18.33333333,15.55555556,12.22222222,60,48,36,16.09344,6.437376,0,0
18.33333333,11.11111111,3.888888889,59,39,19,19.312128,6.437376,0,0
18.33333333,12.22222222,6.111111111,89,62,34,20.921472,6.437376,0,0
18.33333333,10.55555556,2.777777778,85,63,40,22.530816,8.04672,0,0
18.33333333,9.444444444,0.555555556,96,61,26,25.749504,9.656064,0,0
18.33333333,8.888888889,-0.555555556,80,64,48,24.14016,11.265408,0,0
18.33333333,12.22222222,6.111111111,82,53,24,25.749504,11.265408,0,0
18.33333333,12.22222222,5.555555556,93,67,40,27.358848,11.265408,0,0
18.33333333,12.22222222,5.555555556,76,49,21,28.968192,11.265408,0,0
18.33333333,13.33333333,7.777777778,58,37,15,27.358848,12.874752,0,0
18.33333333,15,11.66666667,84,74,64,27.358848,12.874752,0,0
17.77777778,10.55555556,3.333333333,92,64,36,12.874752,4.828032,0,0
17.77777778,13.33333333,8.333333333,80,74,67,14.484096,4.828032,0,0
17.77777778,11.66666667,5,56,42,27,16.09344,4.828032,0,0
17.77777778,11.66666667,5.555555556,76,52,27,16.09344,6.437376,0,0
17.77777778,11.11111111,4.444444444,49,35,21,22.530816,6.437376,0,0
17.77777778,12.22222222,6.111111111,45,31,17,22.530816,8.04672,0,0
17.77777778,11.66666667,5.555555556,62,44,25,24.14016,8.04672,0,0
17.77777778,10,2.222222222,92,76,60,27.358848,8.04672,0,0
17.77777778,12.77777778,7.777777778,65,52,39,20.921472,11.265408,0,0
17.77777778,13.33333333,8.888888889,93,66,39,38.624256,17.702784,0,0
17.22222222,11.11111111,4.444444444,86,61,36,12.874752,1.609344,0,0
17.22222222,8.888888889,0,92,61,30,14.484096,3.218688,0,0
17.22222222,10,2.777777778,92,66,39,14.484096,3.218688,0,0
17.22222222,13.88888889,10,96,78,60,14.484096,6.437376,0,0
17.22222222,10,2.222222222,92,62,32,20.921472,6.437376,0,0
17.22222222,11.11111111,5,67,46,25,20.921472,8.04672,0,0
17.22222222,12.77777778,7.777777778,60,47,34,22.530816,8.04672,0,0
17.22222222,12.22222222,6.666666667,58,42,25,20.921472,9.656064,0,0
17.22222222,10.55555556,3.333333333,59,39,19,24.14016,9.656064,0,0
17.22222222,12.77777778,7.777777778,53,40,27,24.14016,12.874752,0,0
16.66666667,10.55555556,4.444444444,92,64,36,16.09344,3.218688,0,0
16.66666667,8.888888889,0.555555556,70,47,24,24.14016,6.437376,0,0
16.66666667,9.444444444,1.111111111,79,64,50,24.14016,6.437376,0,0
16.66666667,11.66666667,6.666666667,65,51,36,25.749504,11.265408,0,0
16.66666667,12.77777778,8.333333333,72,52,31,28.968192,17.702784,0,0
16.11111111,7.777777778,-0.555555556,89,56,22,19.312128,6.437376,0,0
16.11111111,12.22222222,8.333333333,72,62,51,27.358848,14.484096,0,0
15.55555556,11.66666667,7.222222222,83,65,47,11.265408,1.609344,0,0
15.55555556,9.444444444,3.333333333,82,56,29,16.09344,3.218688,0,0
15.55555556,9.444444444,2.777777778,86,69,51,16.09344,4.828032,0,0
15.55555556,12.77777778,9.444444444,100,92,84,19.312128,4.828032,0,0
15,12.22222222,8.888888889,100,88,75,11.265408,1.609344,0,0
15,8.333333333,1.666666667,59,40,20,11.265408,3.218688,0,0
15,11.66666667,7.777777778,93,72,51,11.265408,3.218688,0,0
15,8.333333333,1.111111111,82,56,30,12.874752,3.218688,0,0
15,8.888888889,2.222222222,92,70,47,12.874752,3.218688,0,0
15,8.333333333,1.111111111,75,49,23,12.874752,4.828032,0,0
15,10,4.444444444,64,46,28,16.09344,4.828032,0,0
15,7.222222222,-0.555555556,82,56,29,19.312128,4.828032,0,0
15,9.444444444,3.333333333,92,68,43,19.312128,6.437376,0,0
15,8.888888889,2.222222222,70,47,24,22.530816,8.04672,0,0
15,13.88888889,12.22222222,86,79,72,20.921472,9.656064,0,0
15,8.333333333,1.111111111,87,59,31,33.796224,16.09344,0,0
14.44444444,10,5,86,71,56,16.09344,3.218688,0,0
14.44444444,7.222222222,0,76,52,27,12.874752,4.828032,0,0
14.44444444,7.777777778,1.111111111,76,55,33,20.921472,4.828032,0,0
14.44444444,8.888888889,2.777777778,79,58,36,14.484096,6.437376,0,0
14.44444444,6.111111111,-2.222222222,75,49,22,22.530816,6.437376,0,0
14.44444444,8.888888889,3.333333333,70,48,26,20.921472,8.04672,0,0
14.44444444,9.444444444,3.888888889,54,41,28,24.14016,11.265408,0,0
14.44444444,8.888888889,3.333333333,71,59,46,28.968192,14.484096,0,0
13.88888889,5.555555556,-3.333333333,81,54,27,12.874752,3.218688,0,0
